date,close,predict,prob_up,real,correct,ret,equity,idx
2025-05-19,24.52,跌↓,33.3,跌↓,✓,-0.04%,0.9085,622
2025-05-20,24.51,跌↓,33.1,跌↓,✓,+0.00%,0.9085,623
2025-05-21,24.51,跌↓,29.3,涨↑,✗,+1.96%,0.9085,624
2025-05-22,24.99,跌↓,31.9,跌↓,✓,-2.36%,0.9085,625
2025-05-23,24.4,跌↓,42.8,涨↑,✗,+0.57%,0.9085,626
2025-05-26,24.54,跌↓,46.6,跌↓,✓,-2.12%,0.9085,627
2025-05-27,24.02,涨↑,56.9,跌↓,✗,-0.92%,0.9002,628
2025-05-28,23.8,涨↑,54.5,涨↑,✓,+1.97%,0.918,629
2025-04-28,24.16,跌↓,48.6,涨↑,✗,+0.99%,0.918,610
2025-04-29,24.4,跌↓,43.1,涨↑,✗,+2.54%,0.918,611
2025-04-30,25.02,跌↓,48.8,涨↑,✗,+1.16%,0.918,612
2025-05-06,25.31,跌↓,40.0,跌↓,✓,-0.63%,0.918,613
2025-05-07,25.15,涨↑,55.5,涨↑,✓,+0.04%,0.9183,614
2025-05-08,25.16,跌↓,49.5,跌↓,✓,-1.39%,0.9183,615
2025-05-09,24.81,跌↓,41.0,涨↑,✗,+1.85%,0.9183,616
2025-05-12,25.27,跌↓,39.4,跌↓,✓,-0.87%,0.9183,617
2025-05-13,25.05,跌↓,37.2,涨↑,✗,+0.36%,0.9183,618
2025-05-14,25.14,跌↓,44.8,跌↓,✓,-2.19%,0.9183,619
2025-05-15,24.59,跌↓,42.6,跌↓,✓,-0.16%,0.9183,620
2025-05-16,24.55,跌↓,39.4,跌↓,✓,-0.12%,0.9183,621
2025-05-19,24.52,跌↓,33.5,跌↓,✓,-0.04%,0.9183,622
2025-05-20,24.51,跌↓,34.0,跌↓,✓,+0.00%,0.9183,623
2025-05-21,24.51,跌↓,30.1,涨↑,✗,+1.96%,0.9183,624
2025-05-22,24.99,跌↓,31.8,跌↓,✓,-2.36%,0.9183,625
2025-05-23,24.4,跌↓,48.3,涨↑,✗,+0.57%,0.9183,626
2025-05-26,24.54,跌↓,50.7,跌↓,✓,-2.12%,0.9183,627
2025-05-27,24.02,涨↑,55.4,跌↓,✗,-0.92%,0.9099,628
2025-05-28,23.8,涨↑,54.0,涨↑,✓,+1.97%,0.9279,629
2025-05-29,24.27,跌↓,31.6,跌↓,✓,-1.03%,0.9279,630
2025-05-30,24.02,跌↓,40.8,跌↓,✓,-0.58%,0.9279,631
2025-06-03,23.88,跌↓,36.4,涨↑,✗,+0.38%,0.9279,632
2025-06-04,23.97,跌↓,35.4,涨↑,✗,+1.67%,0.9279,633
2025-06-05,24.37,跌↓,36.7,跌↓,✓,-0.45%,0.9279,634
2025-06-06,24.26,跌↓,38.9,涨↑,✗,+0.74%,0.9279,635
2025-06-09,24.44,跌↓,35.2,跌↓,✓,-2.13%,0.9279,636
2025-06-10,23.92,跌↓,39.8,涨↑,✗,+0.96%,0.9279,637
2025-06-11,24.15,跌↓,39.6,跌↓,✓,-1.41%,0.9279,638
2025-06-12,23.81,跌↓,38.5,跌↓,✓,-0.63%,0.9279,639
2025-05-15,24.59,跌↓,45.9,跌↓,✓,-0.16%,0.9279,620
2025-05-16,24.55,跌↓,41.0,跌↓,✓,-0.12%,0.9279,621
2025-05-19,24.52,跌↓,36.4,跌↓,✓,-0.04%,0.9279,622
2025-05-20,24.51,跌↓,34.7,跌↓,✓,+0.00%,0.9279,623
2025-05-21,24.51,跌↓,30.5,涨↑,✗,+1.96%,0.9279,624
2025-05-22,24.99,跌↓,33.8,跌↓,✓,-2.36%,0.9279,625
2025-05-23,24.4,跌↓,48.4,涨↑,✗,+0.57%,0.9279,626
2025-05-26,24.54,跌↓,51.5,跌↓,✓,-2.12%,0.9279,627
2025-05-27,24.02,涨↑,57.7,跌↓,✗,-0.92%,0.9194,628
2025-05-28,23.8,涨↑,59.3,涨↑,✓,+1.97%,0.9376,629
2025-05-29,24.27,跌↓,31.1,跌↓,✓,-1.03%,0.9376,630
2025-05-30,24.02,跌↓,41.7,跌↓,✓,-0.58%,0.9376,631
2025-06-03,23.88,跌↓,36.7,涨↑,✗,+0.38%,0.9376,632
2025-06-04,23.97,跌↓,34.8,涨↑,✗,+1.67%,0.9376,633
2025-06-05,24.37,跌↓,35.1,跌↓,✓,-0.45%,0.9376,634
2025-06-06,24.26,跌↓,38.2,涨↑,✗,+0.74%,0.9376,635
2025-06-09,24.44,跌↓,35.0,跌↓,✓,-2.13%,0.9376,636
2025-06-10,23.92,跌↓,42.9,涨↑,✗,+0.96%,0.9376,637
2025-06-11,24.15,跌↓,37.1,跌↓,✓,-1.41%,0.9376,638
2025-06-12,23.81,跌↓,40.7,跌↓,✓,-0.63%,0.9376,639
2025-06-13,23.66,跌↓,32.7,涨↑,✗,+0.59%,0.9376,640
2025-06-16,23.8,跌↓,31.0,涨↑,✗,+0.21%,0.9376,641
2025-06-17,23.85,跌↓,38.1,涨↑,✗,+0.59%,0.9376,642
2025-06-18,23.99,跌↓,33.8,跌↓,✓,-0.46%,0.9376,643
2025-06-19,23.88,跌↓,39.4,跌↓,✓,-1.17%,0.9376,644
2025-06-20,23.6,跌↓,51.6,涨↑,✗,+1.82%,0.9376,645
2025-06-23,24.03,跌↓,38.3,涨↑,✗,+1.75%,0.9376,646
2025-06-24,24.45,跌↓,36.5,涨↑,✗,+1.60%,0.9376,647
2025-06-25,24.84,跌↓,43.2,跌↓,✓,-0.85%,0.9376,648
2025-06-26,24.63,涨↑,54.5,涨↑,✓,+0.45%,0.9417,649
2025-05-29,24.27,跌↓,31.8,跌↓,✓,-1.03%,0.9417,630
2025-05-30,24.02,跌↓,39.1,跌↓,✓,-0.58%,0.9417,631
2025-06-03,23.88,跌↓,35.1,涨↑,✗,+0.38%,0.9417,632
2025-06-04,23.97,跌↓,34.7,涨↑,✗,+1.67%,0.9417,633
2025-06-05,24.37,跌↓,35.5,跌↓,✓,-0.45%,0.9417,634
2025-06-06,24.26,跌↓,36.4,涨↑,✗,+0.74%,0.9417,635
2025-06-09,24.44,跌↓,34.7,跌↓,✓,-2.13%,0.9417,636
2025-06-10,23.92,跌↓,41.0,涨↑,✗,+0.96%,0.9417,637
2025-06-11,24.15,跌↓,36.1,跌↓,✓,-1.41%,0.9417,638
2025-06-12,23.81,跌↓,40.9,跌↓,✓,-0.63%,0.9417,639
2025-06-13,23.66,跌↓,33.1,涨↑,✗,+0.59%,0.9417,640
2025-06-16,23.8,跌↓,31.9,涨↑,✗,+0.21%,0.9417,641
2025-06-17,23.85,跌↓,33.2,涨↑,✗,+0.59%,0.9417,642
2025-06-18,23.99,跌↓,32.8,跌↓,✓,-0.46%,0.9417,643
2025-06-19,23.88,跌↓,37.6,跌↓,✓,-1.17%,0.9417,644
2025-06-20,23.6,跌↓,44.6,涨↑,✗,+1.82%,0.9417,645
2025-06-23,24.03,跌↓,35.9,涨↑,✗,+1.75%,0.9417,646
2025-06-24,24.45,跌↓,35.5,涨↑,✗,+1.60%,0.9417,647
2025-06-25,24.84,跌↓,43.5,跌↓,✓,-0.85%,0.9417,648
2025-06-26,24.63,涨↑,57.7,涨↑,✓,+0.45%,0.946,649
2025-06-27,24.74,跌↓,40.5,涨↑,✗,+0.32%,0.946,650
2025-06-30,24.82,跌↓,39.8,涨↑,✗,+0.56%,0.946,651
2025-07-01,24.96,跌↓,37.9,跌↓,✓,-1.08%,0.946,652
2025-07-02,24.69,跌↓,50.7,涨↑,✗,+0.08%,0.946,653
2025-07-03,24.71,跌↓,41.7,跌↓,✓,-0.81%,0.946,654
2025-07-04,24.51,跌↓,46.9,跌↓,✓,-0.57%,0.946,655
2025-07-07,24.37,跌↓,43.5,涨↑,✗,+1.93%,0.946,656
2025-07-08,24.84,跌↓,40.3,跌↓,✓,-0.32%,0.946,657
2025-07-09,24.76,跌↓,47.2,涨↑,✗,+0.69%,0.946,658
2025-07-10,24.93,跌↓,40.4,涨↑,✗,+0.36%,0.946,659
2025-06-13,23.66,跌↓,36.4,涨↑,✗,+0.59%,0.946,640
2025-06-16,23.8,跌↓,33.8,涨↑,✗,+0.21%,0.946,641
2025-06-17,23.85,跌↓,36.5,涨↑,✗,+0.59%,0.946,642
2025-06-18,23.99,跌↓,32.7,跌↓,✓,-0.46%,0.946,643
2025-06-19,23.88,跌↓,40.1,跌↓,✓,-1.17%,0.946,644
2025-06-20,23.6,跌↓,51.2,涨↑,✗,+1.82%,0.946,645
2025-06-23,24.03,跌↓,36.9,涨↑,✗,+1.75%,0.946,646
2025-06-24,24.45,跌↓,38.3,涨↑,✗,+1.60%,0.946,647
2025-06-25,24.84,跌↓,45.3,跌↓,✓,-0.85%,0.946,648
2025-06-26,24.63,涨↑,56.7,涨↑,✓,+0.45%,0.9502,649
2025-06-27,24.74,跌↓,41.0,涨↑,✗,+0.32%,0.9502,650
2025-06-30,24.82,跌↓,39.4,涨↑,✗,+0.56%,0.9502,651
2025-07-01,24.96,跌↓,38.9,跌↓,✓,-1.08%,0.9502,652
2025-07-02,24.69,跌↓,51.2,涨↑,✗,+0.08%,0.9502,653
2025-07-03,24.71,跌↓,44.9,跌↓,✓,-0.81%,0.9502,654
2025-07-04,24.51,跌↓,49.7,跌↓,✓,-0.57%,0.9502,655
2025-07-07,24.37,跌↓,45.9,涨↑,✗,+1.93%,0.9502,656
2025-07-08,24.84,跌↓,40.7,跌↓,✓,-0.32%,0.9502,657
2025-07-09,24.76,跌↓,48.6,涨↑,✗,+0.69%,0.9502,658
2025-07-10,24.93,跌↓,42.9,涨↑,✗,+0.36%,0.9502,659
2025-07-11,25.02,跌↓,41.5,跌↓,✓,-0.52%,0.9502,660
2025-07-14,24.89,跌↓,44.4,涨↑,✗,+1.65%,0.9502,661
2025-07-15,25.3,跌↓,37.1,跌↓,✓,-0.32%,0.9502,662
2025-07-16,25.22,跌↓,39.1,涨↑,✗,+1.11%,0.9502,663
2025-07-17,25.5,跌↓,33.2,跌↓,✓,-0.24%,0.9502,664
2025-07-18,25.44,跌↓,43.7,涨↑,✗,+0.51%,0.9502,665
2025-07-21,25.57,跌↓,44.3,跌↓,✓,-0.94%,0.9502,666
2025-07-22,25.33,涨↑,55.7,涨↑,✓,+0.16%,0.9517,667
2025-07-23,25.37,跌↓,51.1,涨↑,✗,+1.42%,0.9517,668
2025-07-24,25.73,跌↓,45.1,涨↑,✗,+2.10%,0.9517,669
2025-06-27,24.74,跌↓,43.7,涨↑,✗,+0.32%,0.9517,650
2025-06-30,24.82,跌↓,38.0,涨↑,✗,+0.56%,0.9517,651
2025-07-01,24.96,跌↓,37.2,跌↓,✓,-1.08%,0.9517,652
2025-07-02,24.69,跌↓,51.3,涨↑,✗,+0.08%,0.9517,653
2025-07-03,24.71,跌↓,40.4,跌↓,✓,-0.81%,0.9517,654
2025-07-04,24.51,跌↓,47.8,跌↓,✓,-0.57%,0.9517,655
2025-07-07,24.37,跌↓,45.4,涨↑,✗,+1.93%,0.9517,656
2025-07-08,24.84,跌↓,42.9,跌↓,✓,-0.32%,0.9517,657
2025-07-09,24.76,涨↑,56.6,涨↑,✓,+0.69%,0.9582,658
2025-07-10,24.93,跌↓,45.5,涨↑,✗,+0.36%,0.9582,659
2025-07-11,25.02,跌↓,47.3,跌↓,✓,-0.52%,0.9582,660
2025-07-14,24.89,跌↓,43.9,涨↑,✗,+1.65%,0.9582,661
2025-07-15,25.3,跌↓,41.1,跌↓,✓,-0.32%,0.9582,662
2025-07-16,25.22,跌↓,39.8,涨↑,✗,+1.11%,0.9582,663
2025-07-17,25.5,跌↓,33.9,跌↓,✓,-0.24%,0.9582,664
2025-07-18,25.44,跌↓,42.4,涨↑,✗,+0.51%,0.9582,665
2025-07-21,25.57,跌↓,43.3,跌↓,✓,-0.94%,0.9582,666
2025-07-22,25.33,涨↑,54.2,涨↑,✓,+0.16%,0.9597,667
2025-07-23,25.37,涨↑,54.4,涨↑,✓,+1.42%,0.9733,668
2025-07-24,25.73,跌↓,45.6,涨↑,✗,+2.10%,0.9733,669
2025-07-25,26.27,跌↓,37.2,涨↑,✗,+0.11%,0.9733,670
2025-07-28,26.3,跌↓,32.7,涨↑,✗,+0.34%,0.9733,671
2025-07-29,26.39,跌↓,33.3,跌↓,✓,-1.67%,0.9733,672
2025-07-30,25.95,跌↓,41.4,跌↓,✓,-1.39%,0.9733,673
2025-07-31,25.59,跌↓,39.4,涨↑,✗,+1.99%,0.9733,674
2025-08-01,26.1,跌↓,36.0,跌↓,✓,-0.04%,0.9733,675
2025-08-04,26.09,跌↓,37.3,跌↓,✓,-0.54%,0.9733,676
2025-08-05,25.95,跌↓,45.1,涨↑,✗,+1.35%,0.9733,677
2025-08-06,26.3,跌↓,37.8,涨↑,✗,+5.40%,0.9733,678
2025-08-07,27.72,跌↓,42.1,跌↓,✓,-2.85%,0.9733,679
2025-07-11,25.02,跌↓,48.7,跌↓,✓,-0.52%,0.9733,660
2025-07-14,24.89,跌↓,49.5,涨↑,✗,+1.65%,0.9733,661
2025-07-15,25.3,跌↓,40.9,跌↓,✓,-0.32%,0.9733,662
2025-07-16,25.22,跌↓,48.3,涨↑,✗,+1.11%,0.9733,663
2025-07-17,25.5,跌↓,37.8,跌↓,✓,-0.24%,0.9733,664
2025-07-18,25.44,跌↓,47.5,涨↑,✗,+0.51%,0.9733,665
2025-07-21,25.57,跌↓,50.5,跌↓,✓,-0.94%,0.9733,666
2025-07-22,25.33,涨↑,57.2,涨↑,✓,+0.16%,0.9749,667
2025-07-23,25.37,涨↑,57.9,涨↑,✓,+1.42%,0.9887,668
2025-07-24,25.73,跌↓,49.2,涨↑,✗,+2.10%,0.9887,669
2025-07-25,26.27,跌↓,40.3,涨↑,✗,+0.11%,0.9887,670
2025-07-28,26.3,跌↓,36.5,涨↑,✗,+0.34%,0.9887,671
2025-07-29,26.39,跌↓,36.5,跌↓,✓,-1.67%,0.9887,672
2025-07-30,25.95,跌↓,45.4,跌↓,✓,-1.39%,0.9887,673
2025-07-31,25.59,跌↓,48.0,涨↑,✗,+1.99%,0.9887,674
2025-08-01,26.1,跌↓,38.7,跌↓,✓,-0.04%,0.9887,675
2025-08-04,26.09,跌↓,45.5,跌↓,✓,-0.54%,0.9887,676
2025-08-05,25.95,跌↓,46.1,涨↑,✗,+1.35%,0.9887,677
2025-08-06,26.3,跌↓,40.8,涨↑,✗,+5.40%,0.9887,678
2025-08-07,27.72,跌↓,44.2,跌↓,✓,-2.85%,0.9887,679
2025-08-08,26.93,涨↑,55.5,涨↑,✓,+0.41%,0.9928,680
2025-08-11,27.04,跌↓,44.0,涨↑,✗,+0.55%,0.9928,681
2025-08-12,27.19,跌↓,38.2,跌↓,✓,-0.11%,0.9928,682
2025-08-13,27.16,涨↑,52.6,跌↓,✗,-1.07%,0.9822,683
2025-08-14,26.87,涨↑,56.0,涨↑,✓,+2.27%,1.0044,684
2025-08-15,27.48,跌↓,43.9,涨↑,✗,+0.95%,1.0044,685
2025-08-18,27.74,跌↓,48.0,跌↓,✓,-0.65%,1.0044,686
2025-08-19,27.56,涨↑,61.4,涨↑,✓,+2.50%,1.0296,687
2025-08-20,28.25,跌↓,46.5,跌↓,✓,-0.74%,1.0296,688
2025-08-21,28.04,涨↑,52.4,涨↑,✓,+4.78%,1.0788,689
2025-07-25,26.27,跌↓,41.2,涨↑,✗,+0.11%,1.0788,670
2025-07-28,26.3,跌↓,38.5,涨↑,✗,+0.34%,1.0788,671
2025-07-29,26.39,跌↓,36.5,跌↓,✓,-1.67%,1.0788,672
2025-07-30,25.95,跌↓,49.9,跌↓,✓,-1.39%,1.0788,673
2025-07-31,25.59,跌↓,44.5,涨↑,✗,+1.99%,1.0788,674
2025-08-01,26.1,跌↓,37.5,跌↓,✓,-0.04%,1.0788,675
2025-08-04,26.09,跌↓,45.9,跌↓,✓,-0.54%,1.0788,676
2025-08-05,25.95,跌↓,47.1,涨↑,✗,+1.35%,1.0788,677
2025-08-06,26.3,跌↓,42.0,涨↑,✗,+5.40%,1.0788,678
2025-08-07,27.72,跌↓,45.0,跌↓,✓,-2.85%,1.0788,679
2025-08-08,26.93,涨↑,57.3,涨↑,✓,+0.41%,1.0832,680
2025-08-11,27.04,跌↓,44.3,涨↑,✗,+0.55%,1.0832,681
2025-08-12,27.19,跌↓,38.8,跌↓,✓,-0.11%,1.0832,682
2025-08-13,27.16,涨↑,56.5,跌↓,✗,-1.07%,1.0716,683
2025-08-14,26.87,涨↑,59.0,涨↑,✓,+2.27%,1.096,684
2025-08-15,27.48,跌↓,46.0,涨↑,✗,+0.95%,1.096,685
2025-08-18,27.74,跌↓,47.5,跌↓,✓,-0.65%,1.096,686
2025-08-19,27.56,涨↑,63.2,涨↑,✓,+2.50%,1.1234,687
2025-08-20,28.25,涨↑,51.8,跌↓,✗,-0.74%,1.1151,688
2025-08-21,28.04,涨↑,60.4,涨↑,✓,+4.78%,1.1683,689
2025-08-22,29.38,跌↓,49.0,涨↑,✗,+3.10%,1.1683,690
2025-08-25,30.29,涨↑,52.9,涨↑,✓,+6.60%,1.2455,691
2025-08-26,32.29,跌↓,40.7,跌↓,✓,-1.86%,1.2455,692
2025-08-27,31.69,跌↓,46.4,涨↑,✗,+4.76%,1.2455,693
2025-08-28,33.2,跌↓,34.2,跌↓,✓,-2.20%,1.2455,694
2025-08-29,32.47,跌↓,45.0,跌↓,✓,-1.97%,1.2455,695
2025-09-01,31.83,涨↑,53.1,跌↓,✗,-4.87%,1.1848,696
2025-09-02,30.28,涨↑,53.0,跌↓,✗,-1.32%,1.1692,697
2025-09-03,29.88,跌↓,49.5,跌↓,✓,-4.72%,1.1692,698
2025-09-04,28.47,跌↓,46.9,涨↑,✗,+3.23%,1.1692,699
2025-08-08,26.93,涨↑,59.2,涨↑,✓,+0.41%,1.174,680
2025-08-11,27.04,跌↓,44.0,涨↑,✗,+0.55%,1.174,681
2025-08-12,27.19,跌↓,38.5,跌↓,✓,-0.11%,1.174,682
2025-08-13,27.16,涨↑,55.5,跌↓,✗,-1.07%,1.1614,683
2025-08-14,26.87,涨↑,61.4,涨↑,✓,+2.27%,1.1878,684
2025-08-15,27.48,跌↓,45.2,涨↑,✗,+0.95%,1.1878,685
2025-08-18,27.74,跌↓,50.3,跌↓,✓,-0.65%,1.1878,686
2025-08-19,27.56,涨↑,66.8,涨↑,✓,+2.50%,1.2175,687
2025-08-20,28.25,涨↑,51.9,跌↓,✗,-0.74%,1.2085,688
2025-08-21,28.04,涨↑,60.2,涨↑,✓,+4.78%,1.2662,689
2025-08-22,29.38,跌↓,48.5,涨↑,✗,+3.10%,1.2662,690
2025-08-25,30.29,涨↑,52.1,涨↑,✓,+6.60%,1.3498,691
2025-08-26,32.29,跌↓,43.8,跌↓,✓,-1.86%,1.3498,692
2025-08-27,31.69,涨↑,50.6,涨↑,✓,+4.76%,1.4142,693
2025-08-28,33.2,跌↓,34.3,跌↓,✓,-2.20%,1.4142,694
2025-08-29,32.47,跌↓,46.0,跌↓,✓,-1.97%,1.4142,695
2025-09-01,31.83,涨↑,54.2,跌↓,✗,-4.87%,1.3453,696
2025-09-02,30.28,涨↑,56.5,跌↓,✗,-1.32%,1.3275,697
2025-09-03,29.88,涨↑,55.5,跌↓,✗,-4.72%,1.2649,698
2025-09-04,28.47,涨↑,51.4,涨↑,✓,+3.23%,1.3058,699
2025-09-05,29.39,跌↓,46.9,涨↑,✗,+1.50%,1.3058,700
2025-09-08,29.83,跌↓,47.2,跌↓,✓,-3.32%,1.3058,701
2025-09-09,28.84,涨↑,60.4,涨↑,✓,+0.28%,1.3094,702
2025-09-10,28.92,跌↓,50.3,涨↑,✗,+3.04%,1.3094,703
2025-09-11,29.8,跌↓,47.3,涨↑,✗,+0.60%,1.3094,704
2025-09-12,29.98,涨↑,54.3,涨↑,✓,+1.30%,1.3264,705
2025-09-15,30.37,跌↓,50.3,跌↓,✓,-0.03%,1.3264,706
2025-09-16,30.36,跌↓,38.6,跌↓,✓,-0.59%,1.3264,707
2025-09-17,30.18,跌↓,39.3,涨↑,✗,+0.56%,1.3264,708
2025-09-18,30.35,跌↓,43.8,涨↑,✗,+0.30%,1.3264,709
2025-08-22,29.38,跌↓,48.1,涨↑,✗,+3.10%,1.3264,690
2025-08-25,30.29,涨↑,51.9,涨↑,✓,+6.60%,1.414,691
2025-08-26,32.29,涨↑,49.3,跌↓,✗,-1.86%,1.3877,692
2025-08-27,31.69,涨↑,52.8,涨↑,✓,+4.76%,1.4538,693
2025-08-28,33.2,跌↓,35.6,跌↓,✓,-2.20%,1.4538,694
2025-08-29,32.47,跌↓,46.5,跌↓,✓,-1.97%,1.4538,695
2025-09-01,31.83,涨↑,50.3,跌↓,✗,-4.87%,1.383,696
2025-09-02,30.28,涨↑,57.4,跌↓,✗,-1.32%,1.3648,697
2025-09-03,29.88,涨↑,60.0,跌↓,✗,-4.72%,1.3004,698
2025-09-04,28.47,涨↑,55.3,涨↑,✓,+3.23%,1.3424,699
2025-09-05,29.39,跌↓,46.7,涨↑,✗,+1.50%,1.3424,700
2025-09-08,29.83,跌↓,43.4,跌↓,✓,-3.32%,1.3424,701
2025-09-09,28.84,涨↑,60.8,涨↑,✓,+0.28%,1.3461,702
2025-09-10,28.92,跌↓,47.8,涨↑,✗,+3.04%,1.3461,703
2025-09-11,29.8,跌↓,46.1,涨↑,✗,+0.60%,1.3461,704
2025-09-12,29.98,涨↑,53.6,涨↑,✓,+1.30%,1.3636,705
2025-09-15,30.37,涨↑,49.9,跌↓,✗,-0.03%,1.3632,706
2025-09-16,30.36,跌↓,37.3,跌↓,✓,-0.59%,1.3632,707
2025-09-17,30.18,跌↓,38.1,涨↑,✗,+0.56%,1.3632,708
2025-09-18,30.35,跌↓,40.6,涨↑,✗,+0.30%,1.3632,709
2025-09-19,30.44,跌↓,45.4,涨↑,✗,+1.18%,1.3632,710
2025-09-22,30.8,跌↓,33.4,跌↓,✓,-1.95%,1.3632,711
2025-09-23,30.2,跌↓,45.1,涨↑,✗,+4.17%,1.3632,712
2025-09-24,31.46,跌↓,39.3,涨↑,✗,+0.25%,1.3632,713
2025-09-25,31.54,跌↓,38.8,跌↓,✓,-0.98%,1.3632,714
2025-09-26,31.23,涨↑,54.7,跌↓,✗,-0.48%,1.3566,715
2025-09-29,31.08,涨↑,50.4,涨↑,✓,+1.16%,1.3723,716
2025-09-30,31.44,跌↓,46.8,涨↑,✗,+3.50%,1.3723,717
2025-10-09,32.54,涨↑,51.9,跌↓,✗,-4.43%,1.3116,718
2025-10-10,31.1,涨↑,66.4,涨↑,✓,+7.27%,1.4069,719
2025-09-05,29.39,跌↓,46.7,涨↑,✗,+1.50%,1.4069,700
2025-09-08,29.83,跌↓,40.2,跌↓,✓,-3.32%,1.4069,701
2025-09-09,28.84,涨↑,58.9,涨↑,✓,+0.28%,1.4108,702
2025-09-10,28.92,跌↓,45.6,涨↑,✗,+3.04%,1.4108,703
2025-09-11,29.8,跌↓,47.2,涨↑,✗,+0.60%,1.4108,704
2025-09-12,29.98,涨↑,54.6,涨↑,✓,+1.30%,1.4292,705
2025-09-15,30.37,跌↓,46.5,跌↓,✓,-0.03%,1.4292,706
2025-09-16,30.36,跌↓,39.3,跌↓,✓,-0.59%,1.4292,707
2025-09-17,30.18,跌↓,36.2,涨↑,✗,+0.56%,1.4292,708
2025-09-18,30.35,跌↓,41.1,涨↑,✗,+0.30%,1.4292,709
2025-09-19,30.44,跌↓,45.3,涨↑,✗,+1.18%,1.4292,710
2025-09-22,30.8,跌↓,34.6,跌↓,✓,-1.95%,1.4292,711
2025-09-23,30.2,跌↓,47.2,涨↑,✗,+4.17%,1.4292,712
2025-09-24,31.46,跌↓,37.6,涨↑,✗,+0.25%,1.4292,713
2025-09-25,31.54,跌↓,37.7,跌↓,✓,-0.98%,1.4292,714
2025-09-26,31.23,涨↑,55.3,跌↓,✗,-0.48%,1.4223,715
2025-09-29,31.08,涨↑,48.7,涨↑,✓,+1.16%,1.4388,716
2025-09-30,31.44,跌↓,42.9,涨↑,✗,+3.50%,1.4388,717
2025-10-09,32.54,涨↑,52.8,跌↓,✗,-4.43%,1.3751,718
2025-10-10,31.1,涨↑,65.8,涨↑,✓,+7.27%,1.475,719
2025-10-13,33.36,跌↓,44.4,跌↓,✓,-2.58%,1.475,720
2025-10-14,32.5,涨↑,55.9,跌↓,✗,-0.06%,1.4741,721
2025-10-15,32.48,跌↓,43.2,跌↓,✓,-2.62%,1.4741,722
2025-10-16,31.63,涨↑,51.9,跌↓,✗,-5.34%,1.3954,723
2025-10-17,29.94,涨↑,51.8,涨↑,✓,+8.65%,1.5161,724
2025-10-20,32.53,跌↓,42.5,涨↑,✗,+0.37%,1.5161,725
2025-10-21,32.65,涨↑,50.9,跌↓,✗,-4.47%,1.4483,726
2025-10-22,31.19,涨↑,58.5,跌↓,✗,-3.01%,1.4046,727
2025-10-23,30.25,跌↓,47.7,涨↑,✗,+2.88%,1.4046,728
2025-10-24,31.12,跌↓,39.2,涨↑,✗,+3.57%,1.4046,729
2025-09-19,30.44,跌↓,47.2,涨↑,✗,+1.18%,1.4046,710
2025-09-22,30.8,跌↓,33.1,跌↓,✓,-1.95%,1.4046,711
2025-09-23,30.2,跌↓,47.4,涨↑,✗,+4.17%,1.4046,712
2025-09-24,31.46,跌↓,41.4,涨↑,✗,+0.25%,1.4046,713
2025-09-25,31.54,跌↓,36.2,跌↓,✓,-0.98%,1.4046,714
2025-09-26,31.23,涨↑,52.2,跌↓,✗,-0.48%,1.3979,715
2025-09-29,31.08,涨↑,48.6,涨↑,✓,+1.16%,1.4141,716
2025-09-30,31.44,涨↑,49.4,涨↑,✓,+3.50%,1.4636,717
2025-10-09,32.54,涨↑,54.7,跌↓,✗,-4.43%,1.3988,718
2025-10-10,31.1,涨↑,65.8,涨↑,✓,+7.27%,1.5004,719
2025-10-13,33.36,跌↓,46.3,跌↓,✓,-2.58%,1.5004,720
2025-10-14,32.5,涨↑,54.7,跌↓,✗,-0.06%,1.4995,721
2025-10-15,32.48,跌↓,47.6,跌↓,✓,-2.62%,1.4995,722
2025-10-16,31.63,涨↑,55.6,跌↓,✗,-5.34%,1.4194,723
2025-10-17,29.94,涨↑,56.6,涨↑,✓,+8.65%,1.5422,724
2025-10-20,32.53,跌↓,43.4,涨↑,✗,+0.37%,1.5422,725
2025-10-21,32.65,涨↑,57.2,跌↓,✗,-4.47%,1.4732,726
2025-10-22,31.19,涨↑,63.1,跌↓,✗,-3.01%,1.4288,727
2025-10-23,30.25,涨↑,53.7,涨↑,✓,+2.88%,1.4699,728
2025-10-24,31.12,涨↑,48.9,涨↑,✓,+3.57%,1.5223,729
2025-10-27,32.23,涨↑,58.3,涨↑,✓,+0.12%,1.5242,730
2025-10-28,32.27,涨↑,60.7,涨↑,✓,+1.12%,1.5412,731
2025-10-29,32.63,涨↑,53.9,涨↑,✓,+0.43%,1.5479,732
2025-10-30,32.77,涨↑,48.9,跌↓,✗,-2.75%,1.5053,733
2025-10-31,31.87,涨↑,50.9,跌↓,✗,-1.98%,1.4756,734
2025-11-03,31.24,跌↓,47.2,跌↓,✓,-2.78%,1.4756,735
2025-11-04,30.37,涨↑,57.9,跌↓,✗,-1.51%,1.4532,736
2025-11-05,29.91,跌↓,43.8,涨↑,✗,+0.50%,1.4532,737
2025-11-06,30.06,涨↑,49.5,跌↓,✗,-1.56%,1.4305,738
2025-11-07,29.59,涨↑,61.6,涨↑,✓,+1.72%,1.4552,739
2025-10-13,33.36,涨↑,51.2,跌↓,✗,-2.58%,1.4177,720
2025-10-14,32.5,涨↑,59.4,跌↓,✗,-0.06%,1.4168,721
2025-10-15,32.48,涨↑,49.0,跌↓,✗,-2.62%,1.3797,722
