date,close,predict,prob_up,real,correct,ret,equity,idx
2025-04-03,29.66,跌↓,35.0,跌↓,✓,-0.54%,0.7665,594
2025-04-07,29.5,跌↓,33.6,涨↑,✗,+8.17%,0.7665,595
2025-04-08,31.91,跌↓,32.5,涨↑,✗,+0.97%,0.7665,596
2025-04-09,32.22,跌↓,31.7,跌↓,✓,-2.14%,0.7665,597
2025-04-10,31.53,跌↓,35.9,跌↓,✓,-4.03%,0.7665,598
2025-04-11,30.26,跌↓,42.4,涨↑,✗,+1.78%,0.7665,599
2025-04-14,30.8,跌↓,46.8,涨↑,✗,+1.10%,0.7665,600
2025-04-15,31.14,跌↓,39.9,跌↓,✓,-2.79%,0.7665,601
2025-04-16,30.27,跌↓,39.5,跌↓,✓,-0.56%,0.7665,602
2025-04-17,30.1,跌↓,36.3,跌↓,✓,-3.52%,0.7665,603
2025-04-18,29.04,跌↓,42.4,涨↑,✗,+0.79%,0.7665,604
2025-04-21,29.27,跌↓,45.4,跌↓,✓,-0.51%,0.7665,605
2025-04-22,29.12,涨↑,53.3,跌↓,✗,-1.99%,0.7512,606
2025-04-23,28.54,跌↓,45.9,跌↓,✓,+0.00%,0.7512,607
2025-04-24,28.54,涨↑,53.2,涨↑,✓,+1.09%,0.7594,608
2025-04-25,28.85,涨↑,54.5,跌↓,✗,-1.01%,0.7517,609
2025-04-28,28.56,涨↑,55.7,涨↑,✓,+2.28%,0.7689,610
2025-04-29,29.21,跌↓,49.9,跌↓,✓,+0.00%,0.7689,611
2025-04-30,29.21,涨↑,54.5,涨↑,✓,+0.10%,0.7696,612
2025-05-06,29.24,涨↑,58.7,涨↑,✓,+1.64%,0.7823,613
2025-05-07,29.72,涨↑,57.7,跌↓,✗,-0.87%,0.7754,614
2025-05-08,29.46,涨↑,55.2,跌↓,✗,-3.09%,0.7515,615
2025-05-09,28.55,涨↑,56.1,涨↑,✓,+0.25%,0.7533,616
2025-05-12,28.62,涨↑,61.3,跌↓,✗,-1.50%,0.742,617
2025-05-13,28.19,涨↑,56.5,涨↑,✓,+0.71%,0.7473,618
2025-05-14,28.39,涨↑,58.5,涨↑,✓,+1.02%,0.7549,619
2025-04-14,30.8,涨↑,56.2,涨↑,✓,+1.10%,0.7632,600
2025-04-15,31.14,跌↓,45.5,跌↓,✓,-2.79%,0.7632,601
2025-04-16,30.27,跌↓,45.3,跌↓,✓,-0.56%,0.7632,602
2025-04-17,30.1,跌↓,36.9,跌↓,✓,-3.52%,0.7632,603
2025-04-18,29.04,跌↓,45.3,涨↑,✗,+0.79%,0.7632,604
2025-04-21,29.27,跌↓,41.1,跌↓,✓,-0.51%,0.7632,605
2025-04-22,29.12,涨↑,52.6,跌↓,✗,-1.99%,0.748,606
2025-04-23,28.54,跌↓,43.3,跌↓,✓,+0.00%,0.748,607
2025-04-24,28.54,跌↓,51.0,涨↑,✗,+1.09%,0.748,608
2025-04-25,28.85,涨↑,53.8,跌↓,✗,-1.01%,0.7405,609
2025-04-28,28.56,涨↑,54.1,涨↑,✓,+2.28%,0.7574,610
2025-04-29,29.21,涨↑,51.3,跌↓,✗,+0.00%,0.7574,611
2025-04-30,29.21,涨↑,53.3,涨↑,✓,+0.10%,0.7582,612
2025-05-06,29.24,涨↑,58.9,涨↑,✓,+1.64%,0.7706,613
2025-05-07,29.72,涨↑,61.6,跌↓,✗,-0.87%,0.7639,614
2025-05-08,29.46,涨↑,59.9,跌↓,✗,-3.09%,0.7403,615
2025-05-09,28.55,涨↑,54.8,涨↑,✓,+0.25%,0.7421,616
2025-05-12,28.62,涨↑,60.8,跌↓,✗,-1.50%,0.7309,617
2025-05-13,28.19,涨↑,58.0,涨↑,✓,+0.71%,0.7361,618
2025-05-14,28.39,涨↑,61.7,涨↑,✓,+1.02%,0.7436,619
2025-05-15,28.68,涨↑,52.4,跌↓,✗,-1.57%,0.732,620
2025-05-16,28.23,跌↓,42.7,涨↑,✗,+0.60%,0.732,621
2025-05-19,28.4,跌↓,39.7,涨↑,✗,+0.99%,0.732,622
2025-05-20,28.68,跌↓,45.4,跌↓,✓,-0.52%,0.732,623
2025-05-21,28.53,跌↓,49.1,跌↓,✓,-5.15%,0.732,624
2025-05-22,27.06,涨↑,59.9,跌↓,✗,-0.37%,0.7293,625
2025-05-23,26.96,涨↑,59.1,涨↑,✓,+0.70%,0.7344,626
2025-05-26,27.15,涨↑,61.2,跌↓,✗,-0.44%,0.7312,627
2025-05-27,27.03,涨↑,54.1,跌↓,✗,-0.67%,0.7263,628
2025-05-28,26.85,涨↑,61.2,涨↑,✓,+1.01%,0.7336,629
2025-04-28,28.56,涨↑,53.6,涨↑,✓,+2.28%,0.7503,610
2025-04-29,29.21,跌↓,49.4,跌↓,✓,+0.00%,0.7503,611
2025-04-30,29.21,涨↑,55.8,涨↑,✓,+0.10%,0.7511,612
2025-05-06,29.24,涨↑,57.7,涨↑,✓,+1.64%,0.7634,613
2025-05-07,29.72,涨↑,62.1,跌↓,✗,-0.87%,0.7567,614
2025-05-08,29.46,涨↑,58.9,跌↓,✗,-3.09%,0.7333,615
2025-05-09,28.55,涨↑,54.0,涨↑,✓,+0.25%,0.7351,616
2025-05-12,28.62,涨↑,60.7,跌↓,✗,-1.50%,0.7241,617
2025-05-13,28.19,涨↑,52.7,涨↑,✓,+0.71%,0.7292,618
2025-05-14,28.39,涨↑,54.5,涨↑,✓,+1.02%,0.7367,619
2025-05-15,28.68,跌↓,47.3,跌↓,✓,-1.57%,0.7367,620
2025-05-16,28.23,跌↓,38.6,涨↑,✗,+0.60%,0.7367,621
2025-05-19,28.4,跌↓,41.8,涨↑,✗,+0.99%,0.7367,622
2025-05-20,28.68,跌↓,47.6,跌↓,✓,-0.52%,0.7367,623
2025-05-21,28.53,跌↓,46.3,跌↓,✓,-5.15%,0.7367,624
2025-05-22,27.06,涨↑,61.4,跌↓,✗,-0.37%,0.7339,625
2025-05-23,26.96,涨↑,59.9,涨↑,✓,+0.70%,0.7391,626
2025-05-26,27.15,涨↑,61.4,跌↓,✗,-0.44%,0.7359,627
2025-05-27,27.03,涨↑,56.5,跌↓,✗,-0.67%,0.731,628
2025-05-28,26.85,涨↑,63.0,涨↑,✓,+1.01%,0.7383,629
2025-05-29,27.12,涨↑,51.7,涨↑,✓,+7.19%,0.7914,630
2025-05-30,29.07,跌↓,35.8,涨↑,✗,+4.27%,0.7914,631
2025-06-03,30.31,跌↓,33.2,涨↑,✗,+0.79%,0.7914,632
2025-06-04,30.55,跌↓,33.9,跌↓,✓,-2.91%,0.7914,633
2025-06-05,29.66,跌↓,42.6,涨↑,✗,+4.59%,0.7914,634
2025-06-06,31.02,跌↓,36.9,涨↑,✗,+4.26%,0.7914,635
2025-06-09,32.34,跌↓,32.1,跌↓,✓,-1.61%,0.7914,636
2025-06-10,31.82,跌↓,34.5,涨↑,✗,+7.70%,0.7914,637
2025-06-11,34.27,跌↓,33.7,跌↓,✓,-1.75%,0.7914,638
2025-06-12,33.67,跌↓,33.5,跌↓,✓,-1.75%,0.7914,639
2025-05-15,28.68,跌↓,48.2,跌↓,✓,-1.57%,0.7914,620
2025-05-16,28.23,跌↓,43.9,涨↑,✗,+0.60%,0.7914,621
2025-05-19,28.4,跌↓,44.7,涨↑,✗,+0.99%,0.7914,622
2025-05-20,28.68,跌↓,46.8,跌↓,✓,-0.52%,0.7914,623
2025-05-21,28.53,跌↓,49.6,跌↓,✓,-5.15%,0.7914,624
2025-05-22,27.06,涨↑,63.4,跌↓,✗,-0.37%,0.7885,625
2025-05-23,26.96,涨↑,60.8,涨↑,✓,+0.70%,0.794,626
2025-05-26,27.15,涨↑,60.7,跌↓,✗,-0.44%,0.7905,627
2025-05-27,27.03,涨↑,58.9,跌↓,✗,-0.67%,0.7852,628
2025-05-28,26.85,涨↑,64.1,涨↑,✓,+1.01%,0.7931,629
2025-05-29,27.12,涨↑,51.6,涨↑,✓,+7.19%,0.8502,630
2025-05-30,29.07,跌↓,40.2,涨↑,✗,+4.27%,0.8502,631
2025-06-03,30.31,跌↓,36.9,涨↑,✗,+0.79%,0.8502,632
2025-06-04,30.55,跌↓,39.1,跌↓,✓,-2.91%,0.8502,633
2025-06-05,29.66,跌↓,46.9,涨↑,✗,+4.59%,0.8502,634
2025-06-06,31.02,跌↓,35.2,涨↑,✗,+4.26%,0.8502,635
2025-06-09,32.34,跌↓,32.6,跌↓,✓,-1.61%,0.8502,636
2025-06-10,31.82,跌↓,38.2,涨↑,✗,+7.70%,0.8502,637
2025-06-11,34.27,跌↓,33.9,跌↓,✓,-1.75%,0.8502,638
2025-06-12,33.67,跌↓,38.3,跌↓,✓,-1.75%,0.8502,639
2025-06-13,33.08,跌↓,41.2,涨↑,✗,+0.60%,0.8502,640
2025-06-16,33.28,跌↓,40.7,跌↓,✓,-0.24%,0.8502,641
2025-06-17,33.2,跌↓,47.8,跌↓,✓,-1.20%,0.8502,642
2025-06-18,32.8,跌↓,50.7,涨↑,✗,+0.30%,0.8502,643
2025-06-19,32.9,跌↓,38.2,跌↓,✓,-1.76%,0.8502,644
2025-06-20,32.32,跌↓,43.8,跌↓,✓,-1.36%,0.8502,645
2025-06-23,31.88,跌↓,49.2,涨↑,✗,+1.19%,0.8502,646
2025-06-24,32.26,涨↑,57.5,跌↓,✗,-1.21%,0.8399,647
2025-06-25,31.87,涨↑,54.5,跌↓,✗,-2.73%,0.817,648
2025-06-26,31.0,涨↑,65.0,涨↑,✓,+0.42%,0.8204,649
2025-05-29,27.12,跌↓,47.8,涨↑,✗,+7.19%,0.8204,630
2025-05-30,29.07,跌↓,38.7,涨↑,✗,+4.27%,0.8204,631
2025-06-03,30.31,跌↓,33.2,涨↑,✗,+0.79%,0.8204,632
2025-06-04,30.55,跌↓,35.4,跌↓,✓,-2.91%,0.8204,633
2025-06-05,29.66,跌↓,42.6,涨↑,✗,+4.59%,0.8204,634
2025-06-06,31.02,跌↓,32.0,涨↑,✗,+4.26%,0.8204,635
2025-06-09,32.34,跌↓,31.1,跌↓,✓,-1.61%,0.8204,636
2025-06-10,31.82,跌↓,36.7,涨↑,✗,+7.70%,0.8204,637
2025-06-11,34.27,跌↓,31.0,跌↓,✓,-1.75%,0.8204,638
2025-06-12,33.67,跌↓,36.1,跌↓,✓,-1.75%,0.8204,639
2025-06-13,33.08,跌↓,46.0,涨↑,✗,+0.60%,0.8204,640
2025-06-16,33.28,跌↓,40.3,跌↓,✓,-0.24%,0.8204,641
2025-06-17,33.2,跌↓,44.7,跌↓,✓,-1.20%,0.8204,642
2025-06-18,32.8,跌↓,50.6,涨↑,✗,+0.30%,0.8204,643
2025-06-19,32.9,跌↓,44.3,跌↓,✓,-1.76%,0.8204,644
2025-06-20,32.32,跌↓,43.4,跌↓,✓,-1.36%,0.8204,645
2025-06-23,31.88,跌↓,44.5,涨↑,✗,+1.19%,0.8204,646
2025-06-24,32.26,涨↑,55.0,跌↓,✗,-1.21%,0.8105,647
2025-06-25,31.87,涨↑,53.7,跌↓,✗,-2.73%,0.7883,648
2025-06-26,31.0,涨↑,60.3,涨↑,✓,+0.42%,0.7917,649
2025-06-27,31.13,涨↑,56.4,跌↓,✗,-1.25%,0.7817,650
2025-06-30,30.74,跌↓,50.4,涨↑,✗,+0.68%,0.7817,651
2025-07-01,30.95,涨↑,54.0,涨↑,✓,+2.07%,0.7979,652
2025-07-02,31.59,跌↓,41.6,涨↑,✗,+1.77%,0.7979,653
2025-07-03,32.15,跌↓,34.8,涨↑,✗,+0.72%,0.7979,654
2025-07-04,32.38,跌↓,47.4,跌↓,✓,-3.61%,0.7979,655
2025-07-07,31.21,跌↓,44.1,跌↓,✓,-0.74%,0.7979,656
2025-07-08,30.98,跌↓,48.7,涨↑,✗,+2.07%,0.7979,657
2025-07-09,31.62,跌↓,49.5,跌↓,✓,-0.22%,0.7979,658
2025-07-10,31.55,跌↓,39.3,涨↑,✗,+0.41%,0.7979,659
2025-06-13,33.08,跌↓,49.9,涨↑,✗,+0.60%,0.7979,640
2025-06-16,33.28,跌↓,39.1,跌↓,✓,-0.24%,0.7979,641
2025-06-17,33.2,跌↓,43.4,跌↓,✓,-1.20%,0.7979,642
2025-06-18,32.8,涨↑,51.2,涨↑,✓,+0.30%,0.8003,643
2025-06-19,32.9,跌↓,43.0,跌↓,✓,-1.76%,0.8003,644
2025-06-20,32.32,跌↓,44.8,跌↓,✓,-1.36%,0.8003,645
2025-06-23,31.88,跌↓,47.8,涨↑,✗,+1.19%,0.8003,646
2025-06-24,32.26,涨↑,53.9,跌↓,✗,-1.21%,0.7907,647
2025-06-25,31.87,涨↑,52.0,跌↓,✗,-2.73%,0.7691,648
2025-06-26,31.0,涨↑,60.2,涨↑,✓,+0.42%,0.7723,649
2025-06-27,31.13,涨↑,57.1,跌↓,✗,-1.25%,0.7626,650
2025-06-30,30.74,涨↑,52.9,涨↑,✓,+0.68%,0.7678,651
2025-07-01,30.95,涨↑,56.5,涨↑,✓,+2.07%,0.7837,652
2025-07-02,31.59,跌↓,47.5,涨↑,✗,+1.77%,0.7837,653
2025-07-03,32.15,跌↓,38.7,涨↑,✗,+0.72%,0.7837,654
2025-07-04,32.38,跌↓,48.2,跌↓,✓,-3.61%,0.7837,655
2025-07-07,31.21,跌↓,46.2,跌↓,✓,-0.74%,0.7837,656
2025-07-08,30.98,跌↓,47.2,涨↑,✗,+2.07%,0.7837,657
2025-07-09,31.62,涨↑,55.0,跌↓,✗,-0.22%,0.782,658
2025-07-10,31.55,跌↓,40.4,涨↑,✗,+0.41%,0.782,659
2025-07-11,31.68,跌↓,49.1,跌↓,✓,-1.39%,0.782,660
2025-07-14,31.24,跌↓,41.5,跌↓,✓,-3.87%,0.782,661
2025-07-15,30.03,跌↓,49.6,涨↑,✗,+0.73%,0.782,662
2025-07-16,30.25,涨↑,55.6,跌↓,✗,-0.10%,0.7812,663
2025-07-17,30.22,跌↓,43.8,涨↑,✗,+0.63%,0.7812,664
2025-07-18,30.41,跌↓,43.9,涨↑,✗,+9.01%,0.7812,665
2025-07-21,33.15,跌↓,42.0,涨↑,✗,+7.69%,0.7812,666
2025-07-22,35.7,跌↓,40.0,跌↓,✓,-0.59%,0.7812,667
2025-07-23,35.49,跌↓,35.0,跌↓,✓,+0.00%,0.7812,668
2025-07-24,35.49,跌↓,42.1,跌↓,✓,-1.10%,0.7812,669
2025-06-27,31.13,涨↑,57.6,跌↓,✗,-1.25%,0.7714,650
2025-06-30,30.74,涨↑,52.4,涨↑,✓,+0.68%,0.7767,651
2025-07-01,30.95,涨↑,51.5,涨↑,✓,+2.07%,0.7927,652
2025-07-02,31.59,跌↓,47.0,涨↑,✗,+1.77%,0.7927,653
2025-07-03,32.15,跌↓,39.5,涨↑,✗,+0.72%,0.7927,654
2025-07-04,32.38,跌↓,46.1,跌↓,✓,-3.61%,0.7927,655
2025-07-07,31.21,跌↓,48.4,跌↓,✓,-0.74%,0.7927,656
2025-07-08,30.98,跌↓,48.4,涨↑,✗,+2.07%,0.7927,657
2025-07-09,31.62,涨↑,55.9,跌↓,✗,-0.22%,0.791,658
2025-07-10,31.55,跌↓,46.4,涨↑,✗,+0.41%,0.791,659
2025-07-11,31.68,跌↓,47.2,跌↓,✓,-1.39%,0.791,660
2025-07-14,31.24,跌↓,42.8,跌↓,✓,-3.87%,0.791,661
2025-07-15,30.03,涨↑,53.1,涨↑,✓,+0.73%,0.7968,662
2025-07-16,30.25,涨↑,56.8,跌↓,✗,-0.10%,0.796,663
2025-07-17,30.22,跌↓,46.0,涨↑,✗,+0.63%,0.796,664
2025-07-18,30.41,跌↓,45.7,涨↑,✗,+9.01%,0.796,665
2025-07-21,33.15,跌↓,41.4,涨↑,✗,+7.69%,0.796,666
2025-07-22,35.7,跌↓,40.8,跌↓,✓,-0.59%,0.796,667
2025-07-23,35.49,跌↓,36.0,跌↓,✓,+0.00%,0.796,668
2025-07-24,35.49,跌↓,38.8,跌↓,✓,-1.10%,0.796,669
2025-07-25,35.1,涨↑,52.1,跌↓,✗,-1.25%,0.786,670
2025-07-28,34.66,跌↓,44.1,跌↓,✓,-6.87%,0.786,671
2025-07-29,32.28,跌↓,42.0,涨↑,✗,+0.25%,0.786,672
2025-07-30,32.36,跌↓,39.1,跌↓,✓,-1.11%,0.786,673
2025-07-31,32.0,跌↓,48.6,跌↓,✓,-0.84%,0.786,674
2025-08-01,31.73,跌↓,48.7,涨↑,✗,+0.22%,0.786,675
2025-08-04,31.8,涨↑,51.0,涨↑,✓,+0.16%,0.7873,676
2025-08-05,31.85,跌↓,40.5,涨↑,✗,+1.35%,0.7873,677
2025-08-06,32.28,跌↓,42.3,涨↑,✗,+0.22%,0.7873,678
2025-08-07,32.35,跌↓,39.3,涨↑,✗,+2.53%,0.7873,679
2025-07-11,31.68,跌↓,45.6,跌↓,✓,-1.39%,0.7873,660
2025-07-14,31.24,跌↓,40.8,跌↓,✓,-3.87%,0.7873,661
2025-07-15,30.03,涨↑,52.7,涨↑,✓,+0.73%,0.793,662
2025-07-16,30.25,涨↑,57.4,跌↓,✗,-0.10%,0.7922,663
2025-07-17,30.22,跌↓,46.9,涨↑,✗,+0.63%,0.7922,664
2025-07-18,30.41,跌↓,43.8,涨↑,✗,+9.01%,0.7922,665
2025-07-21,33.15,跌↓,41.3,涨↑,✗,+7.69%,0.7922,666
2025-07-22,35.7,跌↓,38.1,跌↓,✓,-0.59%,0.7922,667
2025-07-23,35.49,跌↓,34.8,跌↓,✓,+0.00%,0.7922,668
2025-07-24,35.49,跌↓,35.6,跌↓,✓,-1.10%,0.7922,669
2025-07-25,35.1,跌↓,46.9,跌↓,✓,-1.25%,0.7922,670
2025-07-28,34.66,跌↓,42.5,跌↓,✓,-6.87%,0.7922,671
2025-07-29,32.28,跌↓,45.0,涨↑,✗,+0.25%,0.7922,672
2025-07-30,32.36,跌↓,37.4,跌↓,✓,-1.11%,0.7922,673
2025-07-31,32.0,跌↓,45.6,跌↓,✓,-0.84%,0.7922,674
2025-08-01,31.73,跌↓,43.7,涨↑,✗,+0.22%,0.7922,675
2025-08-04,31.8,跌↓,49.2,涨↑,✗,+0.16%,0.7922,676
2025-08-05,31.85,跌↓,41.3,涨↑,✗,+1.35%,0.7922,677
2025-08-06,32.28,跌↓,42.1,涨↑,✗,+0.22%,0.7922,678
2025-08-07,32.35,跌↓,41.0,涨↑,✗,+2.53%,0.7922,679
2025-08-08,33.17,跌↓,50.5,跌↓,✓,-0.15%,0.7922,680
2025-08-11,33.12,涨↑,53.5,跌↓,✗,-1.60%,0.7796,681
2025-08-12,32.59,跌↓,48.2,跌↓,✓,-0.49%,0.7796,682
2025-08-13,32.43,涨↑,53.7,跌↓,✗,-2.10%,0.7632,683
2025-08-14,31.75,涨↑,63.4,涨↑,✓,+0.47%,0.7668,684
2025-08-15,31.9,涨↑,62.7,涨↑,✓,+0.56%,0.7711,685
2025-08-18,32.08,跌↓,50.0,涨↑,✗,+0.81%,0.7711,686
2025-08-19,32.34,跌↓,39.5,涨↑,✗,+0.49%,0.7711,687
2025-08-20,32.5,跌↓,43.7,涨↑,✗,+2.15%,0.7711,688
2025-08-21,33.2,跌↓,34.1,跌↓,✓,-0.54%,0.7711,689
2025-07-25,35.1,跌↓,43.7,跌↓,✓,-1.25%,0.7711,670
2025-07-28,34.66,跌↓,38.4,跌↓,✓,-6.87%,0.7711,671
2025-07-29,32.28,跌↓,39.7,涨↑,✗,+0.25%,0.7711,672
2025-07-30,32.36,跌↓,33.7,跌↓,✓,-1.11%,0.7711,673
2025-07-31,32.0,跌↓,44.8,跌↓,✓,-0.84%,0.7711,674
2025-08-01,31.73,跌↓,42.1,涨↑,✗,+0.22%,0.7711,675
2025-08-04,31.8,跌↓,47.3,涨↑,✗,+0.16%,0.7711,676
2025-08-05,31.85,跌↓,44.5,涨↑,✗,+1.35%,0.7711,677
2025-08-06,32.28,跌↓,44.7,涨↑,✗,+0.22%,0.7711,678
2025-08-07,32.35,跌↓,41.1,涨↑,✗,+2.53%,0.7711,679
2025-08-08,33.17,跌↓,50.0,跌↓,✓,-0.15%,0.7711,680
2025-08-11,33.12,涨↑,55.7,跌↓,✗,-1.60%,0.7588,681
2025-08-12,32.59,涨↑,53.9,跌↓,✗,-0.49%,0.7551,682
2025-08-13,32.43,涨↑,55.1,跌↓,✗,-2.10%,0.7392,683
2025-08-14,31.75,涨↑,62.9,涨↑,✓,+0.47%,0.7427,684
2025-08-15,31.9,涨↑,62.6,涨↑,✓,+0.56%,0.7469,685
2025-08-18,32.08,涨↑,51.8,涨↑,✓,+0.81%,0.753,686
2025-08-19,32.34,跌↓,38.6,涨↑,✗,+0.49%,0.753,687
2025-08-20,32.5,跌↓,46.7,涨↑,✗,+2.15%,0.753,688
2025-08-21,33.2,跌↓,36.7,跌↓,✓,-0.54%,0.753,689
2025-08-22,33.02,跌↓,48.5,涨↑,✗,+0.76%,0.753,690
2025-08-25,33.27,跌↓,46.5,涨↑,✗,+3.34%,0.753,691
2025-08-26,34.38,跌↓,43.7,跌↓,✓,-4.30%,0.753,692
2025-08-27,32.9,涨↑,54.8,跌↓,✗,-1.79%,0.7395,693
2025-08-28,32.31,跌↓,48.9,跌↓,✓,-0.65%,0.7395,694
2025-08-29,32.1,跌↓,49.3,涨↑,✗,+1.18%,0.7395,695
2025-09-01,32.48,跌↓,46.9,跌↓,✓,-2.03%,0.7395,696
2025-09-02,31.82,涨↑,62.0,跌↓,✗,-3.11%,0.7165,697
2025-09-03,30.83,涨↑,58.5,涨↑,✓,+0.78%,0.722,698
2025-09-04,31.07,涨↑,52.4,涨↑,✓,+1.00%,0.7293,699
2025-08-08,33.17,涨↑,52.7,跌↓,✗,-0.15%,0.7282,680
2025-08-11,33.12,涨↑,54.8,跌↓,✗,-1.60%,0.7165,681
2025-08-12,32.59,涨↑,57.4,跌↓,✗,-0.49%,0.713,682
2025-08-13,32.43,涨↑,56.5,跌↓,✗,-2.10%,0.698,683
2025-08-14,31.75,涨↑,63.4,涨↑,✓,+0.47%,0.7013,684
2025-08-15,31.9,涨↑,65.0,涨↑,✓,+0.56%,0.7053,685
2025-08-18,32.08,涨↑,52.3,涨↑,✓,+0.81%,0.711,686
2025-08-19,32.34,跌↓,38.7,涨↑,✗,+0.49%,0.711,687
2025-08-20,32.5,跌↓,46.9,涨↑,✗,+2.15%,0.711,688
2025-08-21,33.2,跌↓,38.1,跌↓,✓,-0.54%,0.711,689
2025-08-22,33.02,跌↓,49.7,涨↑,✗,+0.76%,0.711,690
2025-08-25,33.27,跌↓,47.9,涨↑,✗,+3.34%,0.711,691
2025-08-26,34.38,跌↓,41.5,跌↓,✓,-4.30%,0.711,692
2025-08-27,32.9,涨↑,52.0,跌↓,✗,-1.79%,0.6983,693
2025-08-28,32.31,涨↑,54.1,跌↓,✗,-0.65%,0.6937,694
2025-08-29,32.1,涨↑,51.1,涨↑,✓,+1.18%,0.7019,695
2025-09-01,32.48,跌↓,48.6,跌↓,✓,-2.03%,0.7019,696
2025-09-02,31.82,涨↑,61.3,跌↓,✗,-3.11%,0.6801,697
2025-09-03,30.83,涨↑,64.1,涨↑,✓,+0.78%,0.6854,698
2025-09-04,31.07,涨↑,54.2,涨↑,✓,+1.00%,0.6922,699
2025-09-05,31.38,涨↑,53.7,涨↑,✓,+4.53%,0.7235,700
2025-09-08,32.8,涨↑,54.9,跌↓,✗,-1.22%,0.7147,701
2025-09-09,32.4,涨↑,59.2,涨↑,✓,+0.43%,0.7178,702
2025-09-10,32.54,跌↓,48.7,涨↑,✗,+2.98%,0.7178,703
2025-09-11,33.51,涨↑,54.5,涨↑,✓,+0.72%,0.723,704
2025-09-12,33.75,跌↓,47.4,涨↑,✗,+2.22%,0.723,705
2025-09-15,34.5,涨↑,54.4,跌↓,✗,-3.22%,0.6997,706
2025-09-16,33.39,涨↑,56.0,跌↓,✗,-1.29%,0.6907,707
2025-09-17,32.96,跌↓,47.4,跌↓,✓,-3.82%,0.6907,708
2025-09-18,31.7,涨↑,61.7,涨↑,✓,+0.79%,0.6961,709
2025-08-22,33.02,跌↓,47.0,涨↑,✗,+0.76%,0.6961,690
2025-08-25,33.27,跌↓,46.7,涨↑,✗,+3.34%,0.6961,691
2025-08-26,34.38,跌↓,37.0,跌↓,✓,-4.30%,0.6961,692
2025-08-27,32.9,涨↑,52.5,跌↓,✗,-1.79%,0.6836,693
2025-08-28,32.31,涨↑,57.0,跌↓,✗,-0.65%,0.6792,694
2025-08-29,32.1,跌↓,49.8,涨↑,✗,+1.18%,0.6792,695
2025-09-01,32.48,涨↑,51.9,跌↓,✗,-2.03%,0.6654,696
2025-09-02,31.82,涨↑,63.3,跌↓,✗,-3.11%,0.6447,697
2025-09-03,30.83,涨↑,64.4,涨↑,✓,+0.78%,0.6497,698
2025-09-04,31.07,涨↑,54.6,涨↑,✓,+1.00%,0.6562,699
2025-09-05,31.38,涨↑,58.1,涨↑,✓,+4.53%,0.6859,700
2025-09-08,32.8,涨↑,54.6,跌↓,✗,-1.22%,0.6775,701
2025-09-09,32.4,涨↑,56.1,涨↑,✓,+0.43%,0.6805,702
2025-09-10,32.54,跌↓,45.5,涨↑,✗,+2.98%,0.6805,703
2025-09-11,33.51,涨↑,54.0,涨↑,✓,+0.72%,0.6853,704
2025-09-12,33.75,跌↓,45.4,涨↑,✗,+2.22%,0.6853,705
2025-09-15,34.5,跌↓,49.8,跌↓,✓,-3.22%,0.6853,706
2025-09-16,33.39,涨↑,53.0,跌↓,✗,-1.29%,0.6765,707
2025-09-17,32.96,跌↓,47.0,跌↓,✓,-3.82%,0.6765,708
2025-09-18,31.7,涨↑,65.5,涨↑,✓,+0.79%,0.6818,709
2025-09-19,31.95,涨↑,58.1,跌↓,✗,-1.31%,0.6729,710
2025-09-22,31.53,涨↑,59.4,跌↓,✗,-0.95%,0.6665,711
2025-09-23,31.23,涨↑,60.6,涨↑,✓,+0.54%,0.6701,712
2025-09-24,31.4,涨↑,59.5,跌↓,✗,-1.40%,0.6607,713
2025-09-25,30.96,涨↑,61.5,跌↓,✗,-0.74%,0.6558,714
2025-09-26,30.73,涨↑,57.7,跌↓,✗,-1.63%,0.6451,715
2025-09-29,30.23,涨↑,64.1,涨↑,✓,+0.07%,0.6456,716
2025-09-30,30.25,涨↑,62.2,涨↑,✓,+0.53%,0.649,717
2025-10-09,30.41,涨↑,65.5,涨↑,✓,+1.58%,0.6592,718
2025-10-10,30.89,涨↑,59.7,跌↓,✗,-0.87%,0.6535,719
2025-09-05,31.38,涨↑,57.9,涨↑,✓,+4.53%,0.683,700
2025-09-08,32.8,涨↑,51.6,跌↓,✗,-1.22%,0.6747,701
2025-09-09,32.4,涨↑,52.8,涨↑,✓,+0.43%,0.6776,702
2025-09-10,32.54,跌↓,41.1,涨↑,✗,+2.98%,0.6776,703
2025-09-11,33.51,涨↑,54.7,涨↑,✓,+0.72%,0.6825,704
2025-09-12,33.75,跌↓,41.8,涨↑,✗,+2.22%,0.6825,705
2025-09-15,34.5,跌↓,49.1,跌↓,✓,-3.22%,0.6825,706
2025-09-16,33.39,涨↑,51.0,跌↓,✗,-1.29%,0.6737,707
2025-09-17,32.96,跌↓,45.3,跌↓,✓,-3.82%,0.6737,708
2025-09-18,31.7,涨↑,64.3,涨↑,✓,+0.79%,0.679,709
2025-09-19,31.95,涨↑,56.0,跌↓,✗,-1.31%,0.6701,710
2025-09-22,31.53,涨↑,59.1,跌↓,✗,-0.95%,0.6637,711
2025-09-23,31.23,涨↑,58.8,涨↑,✓,+0.54%,0.6673,712
2025-09-24,31.4,涨↑,61.7,跌↓,✗,-1.40%,0.6579,713
2025-09-25,30.96,涨↑,64.4,跌↓,✗,-0.74%,0.6531,714
2025-09-26,30.73,涨↑,61.2,跌↓,✗,-1.63%,0.6424,715
